id,Review Title,Review Text,Review Rating,Review Date,Review Language,Review Likes,Review Verified,Review Source,Review Source Name,Review Experience Date,Review Updated Date,Reviewer Name,Reviewer Image,Reviewer Country,Reviewer Review Count,Company Reply,Company Reply Date
6a3503113011e4bc9ed677f6,SBB = Katastrophe ,"So viel Geld verlangen und dann nicht mal eine Klimaanlage zu haben 
Der Zug ist nur 3 Wagons gross und die Toilette ist nicht benutz bar Na toll was mach ich jetzt?! ",1,2026-06-19T10:51:29.000Z,de,0,No,invitation,Organic,2026-06-19T00:00:00.000Z,Not Available,Lara Büecheler,Not Available,CH,3,Not Available,Not Available
6a342b7b568c0ad809391b3f,Bei Täglicher benutzung hat sbb jede…,Bei Täglicher benutzung hat sbb jede woche mindestens einmal ein e halbe stunde verspätung. Als gast wird man nicht aufgeklärt und die durchsagen sind meist extrem unverständlich. SBB muss seine preise deutlich verrigern bei der Leistung die sie leisten.,1,2026-06-18T19:31:39.000Z,de,0,No,invitation,Organic,2026-06-18T00:00:00.000Z,Not Available,station,https://user-images.trustpilot.com/6a342b6aa71de05cfd9151d0/73x73.png,CH,1,Not Available,Not Available
6a34283feeb5212b772ee645,Nicht so schmackofatz,"Guten Abend (nicht)

Könnte ich 0 Sterne geben würde ich das, stattdessen jetzt halt ein Stern.
Die Willkür der SBB kennt keine Grenzen. Verspätungen haben sich in den letzten Wochen/Monaten schlimmer ausgebreitet als der Gestank nach Kot an den Bahnhöfen. In den vergangenen vier Wochen habe ich um mehr Verspätungen und Ausfällen rumgewerkelt, als die Bauarbeiter, die jedes zweite Gleis im Auftrag der SBB mal kurz (lang) sarnieren oder ummodellieren müssen. 
Es wird wahllos entschieden wann auf Anschlüsse gewartet wird oder eben nicht, die Züge sind überfüllt und Klimaanlagen ein Fremdwort, Pendlerzüge werden verkürzt oder mit drölfzig leeren 1. Klass Abteilungen geführt und die Kontrolleure können kaum noch grad laufen aufgrund der Powertrip Promille die ihnen diese endlos lächerliche Uniform einflösst. 
Kennt ihr die Lucky Luke Comics in denen die Gefangenen mit Kugel und Kette umherlaufen müssen? Die Kugel ist das GA und die Kette das Werkzeug mit der ich meinen verfrühten Lebensabend einleiten werde.
So, jetzt steige ich gleich in meinen verkürzten Zug ein, zusammen mit 50 weiteren Menschen, nachdem ich meinen Anschluss zweimal verpasst habe und ich bete zu allen verfügbaren und unverfügbaren Göttern dass ich diese 10 Minuten Fahrt, auf die ich eine halbe Stunde stehend gewartet habe, überlebe um meinen Geburtstag zu feiern. 
Wünsche den Verantwortlichen einen Abend voller Stechmücken und hoffe diese injizieren euch Kompetenz.

Unfreundliche Grüsse",1,2026-06-18T19:17:51.000Z,de,2,No,invitation,Organic,2026-06-18T00:00:00.000Z,2026-06-19T10:36:21.000Z,S. Bebever-Achter,Not Available,CH,1,Not Available,Not Available
6a33f3ebb5c1aa7f9ea80fbe,Bei den enormen Preisen ÖV,"Bei den enormen Preisen, die die Menschen in der Schweiz Monat für Monat für ihre Tickets bezahlen, darf man doch erwarten, dass zumindest grundlegender Komfort gewährleistet ist.

Warum fahren im Sommer immer noch Züge ohne ausreichende Kühlung, während Fahrgäste in überhitzten Wagen sitzen müssen? Warum gibt es im Winter Situationen, in denen die Heizungen nicht richtig funktionieren? Weshalb sind manche Züge nicht sauberer, moderner und besser gewartet?

Die Bevölkerung bezahlt jedes Jahr Milliarden für den öffentlichen Verkehr. Viele Menschen sind täglich auf die SBB angewiesen und haben keine echte Alternative. Gerade deshalb trägt die SBB eine Verantwortung gegenüber ihren Kundinnen und Kunden.

Ständig hört man, Zürich und die Schweiz gehörten zu den lebenswertesten Orten der Welt. Doch Lebensqualität bedeutet nicht nur schöne Statistiken, sondern auch einen zuverlässigen, sauberen und komfortablen öffentlichen Verkehr für die Menschen, die ihn jeden Tag nutzen.

Bei diesen Preisen erwarten die Fahrgäste mehr als nur das absolute Minimum. Die Kundinnen und Kunden verdienen Respekt, Qualität und einen Service, der den hohen Kosten tatsächlich entspricht.",1,2026-06-18T15:34:35.000Z,de,1,No,invitation,Organic,2026-06-18T00:00:00.000Z,Not Available,Yasi habibi,https://user-images.trustpilot.com/6a33f3a18c034d057dbf03e5/73x73.png,CH,1,Not Available,Not Available
6a33c004a886996b5406c740,Vielen Dank! ,"War heute 18.6.26 im Zug von Chur nach Zürich Oerlikon.

Es war ein sauberer Wagen, die Klimaanlage hat perfekt funktioniert (32° Aussentemperatur), freundliches Personal, welches einem die Türe öffnete, an dieser Stelle ein Dankeschön, dass es so gut geklappt hat.

",5,2026-06-18T11:53:08.000Z,de,0,No,invitation,Organic,2026-06-18T00:00:00.000Z,Not Available,Simon Emanuel Cadosch,https://user-images.trustpilot.com/68166d14b83f2c5d7d6e69c0/73x73.png,CH,2,Not Available,Not Available
6a32b5fedd2d8b10f2c3650c,Rückerstattung Spartageskarte wurde…,"Rückerstattung Spartageskarte wurde nicht stattgegeben. Trotz vorzeitiger Meldung von drei Monaten. 
Sehr Kundenunfreundlich. 
Gehe davon aus, dass die SBB aufgrund der Subventionen nicht auf Kunden angewiesen ist. ",1,2026-06-17T16:58:06.000Z,de,0,No,invitation,Organic,2026-06-17T00:00:00.000Z,Not Available,Johann Gerig,https://user-images.trustpilot.com/676d359f7dbbd0809b2db52b/73x73.png,CH,3,Not Available,Not Available
6a32a6fc6181387b40cc7bb7,Dräcks SBB chöme weder Zug noch Bus…,Dräcks SBB chöme weder Zug noch Bus aber Prise bliebe glich!,1,2026-06-17T15:54:04.000Z,de,0,No,invitation,Organic,2026-06-17T00:00:00.000Z,Not Available,Mario M.,Not Available,CH,8,Not Available,Not Available
6a2fa163d57f7aaf962b2a5e,Und das nennen Sie einen Nachtzug?,"Die SBB sponsert fantastische Nachtzugreisen in ganz Europa. Schade nur, dass sie diese nicht selbst betreiben und auf Unternehmen wie die ÖBB angewiesen sind, die alte, schmutzige Züge mit nicht vorhandenem Komfort einsetzen (ja, sogar die Toiletten in meinem Waggon sind außer Betrieb) (ja, die Klimaanlage auf Hochtouren simuliert perfekt das Klima der Schweizer Gletscher) (ja, die Decken sind voller Haare von Reisenden aus längst vergangenen Zeiten). Man bucht also ein Ticket zu astronomischen Preisen und landet in einem Viehwaggon. Ich glaube an nachhaltigen Verkehr, aber so geht das nicht! Berlin-Zürich, 290 Franken, vor vier Monaten gekauft. Für den gleichen Preis hätte ich mit Swissair fliegen können. Und da ich schon im Zug sitze, noch die Krönung: 35 Minuten Verspätung und wir sitzen seit 20 Minuten in Basel fest. Das ist alles beschämend und eine Schande für die tadellosen Schweizer Bahnen. Ich habe keine Entschuldigung. Ich habe in einer SBB-Filiale gekauft, daher halte ich SBB für verantwortlich. Sie ist dafür verantwortlich, ihre Partner zu überprüfen und zu wissen, was sie ihren Kunden tatsächlich anbietet. Ich fühle mich betrogen, und die Schuld liegt allein bei SBB, die etwas als „Erlebnis“ beworben hat, was in Wirklichkeit ein Albtraum war.",1,2026-06-15T08:53:23.000Z,de,0,No,invitation,Organic,2026-06-14T00:00:00.000Z,Not Available,Faf,Not Available,CH,2,Not Available,Not Available
6a2e942e80049af41b9a3eb8,Sch..... sparfüchse an qualität und…,"sparfüchse an qualität ,unpünktlich hoch 100 und überteuerte billets und dann nicht mal Klima an im Sommer im Zug sind's 29°... Schämt euch ",1,2026-06-14T13:44:46.000Z,de,0,No,invitation,Organic,2026-06-14T00:00:00.000Z,Not Available,OX-WEB,Not Available,CH,29,Not Available,Not Available
6a2d9c3995e20cde5cfac1fe,Viel zu teuer für diese schlechte…,"Viel zu teuer für diese schlechte Qualität. Ständig Ausfälle und Verpätungen, welche nichtmal auf der SBB-App angezeigt werden. Oftmals hat man auch nichtmal einen Platz zum Sitzen und muss stehen, dafür dass man so viel bezahlen muss eine Frechheit.",1,2026-06-13T20:06:49.000Z,de,0,No,invitation,Organic,2026-06-13T00:00:00.000Z,Not Available,samara arfat,https://user-images.trustpilot.com/67bf4ccfe3269cf8318f10ab/73x73.png,CH,3,Not Available,Not Available
6a2071ee9b81630e47ff9e44,grösster beschiss,"grösster beschiss. überteuert, dreckig und wenn du einmal das tagesparking nicht zahlst kriegst du gleich eine busse über chf 50. das ist eine frechheit bei den teuren preisen und miesen service.",1,2026-06-03T20:26:54.000Z,de,1,No,invitation,Organic,2026-06-03T00:00:00.000Z,Not Available,virojo,https://user-images.trustpilot.com/6895d72c64d5cf48ac8c83d9/73x73.png,CH,2,Not Available,Not Available
6a2020d4377ff26c1a662ba8,Ich habe versehentlich ein Ticket für…,Ich habe versehentlich ein Ticket für den Folgetag gekauft. Ich habe eine harte Strafe mit wenig Kulanz bekommen. Absolut unfreundlich und gemein. Das war meine zweite Reise nach Zürich. Nochmal gehe ich nicht in die Schweiz. Mein Geld bleibt in Deutschland. Bitteres Ende eines Ausflugs,1,2026-06-03T14:40:52.000Z,de,0,No,invitation,Organic,2026-06-03T00:00:00.000Z,Not Available,Sunny,Not Available,DE,3,Not Available,Not Available
6a1ffe545ec2679ef31ba5ca,Busse erlassen wegen tech. Störung,"Gestern war ich mit dem Zug von Zürich nach Basel unterwegs. Als der Zug noch im Perron Stand wollte ich mit Easy Ride swipen. Leider hatte es Störungen und der Ticketkauf hat nicht funktioniert. Dann ist der Zug losgefahren - wie das Glück wollte kam die Kontrolle. Er hatte mir eine Busse ausgestellt und darauf hingewiesen, dass wenn ich nicht einverstanden bin, müsse ich dies telefonisch mit dem Kundenservice klären. Heute habe ich sofort angerufen und das Problem geschildert. Sofort hat der Mann am Telefon gesagt, dass er ein Hinweis von einem technischen Problem in der Notiz sieht und die Busse löscht. Ich muss nur den normalen Preis bezahlen. Schön zu sehen dass es doch noch Menschen mit Herz gibt die Kulanz walten lassen.",5,2026-06-03T12:13:40.000Z,de,0,No,invitation,Organic,2026-06-03T00:00:00.000Z,Not Available,Cedric Moser,Not Available,CH,1,Not Available,Not Available
6a1fca2d1314fbe1de0d3aa1,Das letzte und ich meine wirklich das…,"Das letzte und ich meine wirklich das LETZTE worauf man nach einer 10 Stündigen Nachtschicht mit Dienstverlängerung Lust hat ist ein Zugausfall. Per seh nix Dramatisches, kann passieren. Wenn der Ersatz dann allerdings von einer derartigen Menschenmasse überrennt wird, dass auch dieser nicht losfahren kann wirds langsam aber sicher nervig. Und wenn man dann notgedrungen irgendwo im Nirgendwo die halbwegs nicht vollgestopfte Alternative wählt und dabei feststellt das wirklich ausnahmslos JEDE Verbindung zu Stosszeiten mit mindestens 5 Minuten Verspätung verkehrt und man dementsprechend jegliche Chance auf seine Anschlussverbindung verpasst… Dann wirds richtig ekelhaft. Bahnhof Luzern um 06:54 Uhr verlassen. Zuhause (Normalerweise um 07:47) dann schliesslich um 09:17… Selten sowas derart schlecht organisiertes gesehen.",1,2026-06-03T08:31:09.000Z,de,0,No,invitation,Organic,2026-06-03T00:00:00.000Z,Not Available,Thabo Frey,Not Available,CH,2,Not Available,Not Available
6a1f2fc7d7b79c4b7a55e6b0,"Preise steigen, Qualität sinkt","Ich nutze die SBB seit vielen Jahren, aber leider habe ich das Gefühl, dass die Preise jedes Jahr steigen, während Sauberkeit und Komfort eher schlechter werden.

Besonders am Zürcher Hauptbahnhof und rund um den Flughafen Zürich fällt mir auf, dass viele Bereiche deutlich schmutziger geworden sind als früher. Auch in manchen Zügen riecht es unangenehm nach Toilette, was bei den hohen Ticketpreisen wirklich enttäuschend ist.

Die Schweiz ist bekannt für Qualität und Präzision — genau deshalb erwartet man von der SBB auch ein entsprechendes Niveau. Momentan habe ich jedoch das Gefühl, dass Preis und Leistung immer weniger zusammenpassen.",2,2026-06-02T21:32:23.000Z,de,0,No,invitation,Organic,2026-06-02T00:00:00.000Z,Not Available,Elnara ZIMMERMANN,https://user-images.trustpilot.com/6322fc5b177977001320a4dc/73x73.png,CH,10,Not Available,Not Available
6a1bfb71b4e4c3b31ad1c4b0,0 Bewertung Toiletten sind immer Kapput…,0 Bewertung Toiletten sind immer Kapput  oder Auserbetrieb Taxi im Centralplatz und Plakatte im Banhof fehlt oder zeiget andere falsche Richtung im Bahnhof Süd Taxistandplatz verdeckt  seit Jahrem mit Velo  Mobile Stand,1,2026-05-31T11:12:17.000Z,de,0,No,invitation,Organic,2026-05-31T00:00:00.000Z,Not Available,Swisslifemode Jewellery,https://user-images.trustpilot.com/6a1bfb6c8dd5c4726c8e82a9/73x73.png,CH,1,Not Available,Not Available
6a1b65746587e1c2bffa3299,Ein Stern ist noch zu viel,Ein Stern ist noch zu viel,1,2026-05-31T00:32:20.000Z,de,0,No,invitation,Organic,2026-05-30T00:00:00.000Z,Not Available,Meli,https://user-images.trustpilot.com/69321f3f3d98f0fb50e9f418/73x73.png,CH,4,Not Available,Not Available
6a194170c663b393d3388394,Was soll das?,"Also erstens, die ablagefächer sind DER GRÖßTE SCHROTT, ich trage ein Koffer, ein kleiner und ein großer und BEIDE passen nicht rein. Als nächstes der Gestank, hat man hier nie was von Hygiene gehört? Anscheinend nicht. Kissen an den Sitzen? Macht doch gleich Plastik tüten, diese dünne Kissen hätte man weg lassen können und das Geld stattdessen für Hygiene und einen größeren Kofferbereich nutzen können",1,2026-05-29T09:34:08.000Z,de,0,No,invitation,Organic,2026-05-29T00:00:00.000Z,Not Available,Yousra Yakidy,https://user-images.trustpilot.com/6a194166c1f598cde7149114/73x73.png,DE,1,Not Available,Not Available
6a1890ab0d2833176aa28529, Streik in Italien,"Am 27.5. Erhielt ich die Nachricht, dass meine Rück- Fahrt vom 29.5. mit dem EC 36 von Padova nach Zürich infolge eines Streiks ausfallen wird. Umgehend hat mir eine sehr hilfsbereite Dame abends am Telefon die Reservation auf den 28.5. vorverschoben. Das war ein echt toller Kundenservice, dankeschön!",5,2026-05-28T20:59:55.000Z,de,0,No,invitation,Organic,2026-05-27T00:00:00.000Z,Not Available,Herr Alfred Strickler,Not Available,GB,8,Not Available,Not Available
6a18570d7a7887e71a7c1184,vor der angekündigen abfahrt losgefahren,"wir haben den öffnen Knopf gedrückt, eine minute vor der angekündigten abfahrt, er ist trotzdem losgefahren und wir mussten 30min warten.",1,2026-05-28T16:54:05.000Z,de,0,No,invitation,Organic,2026-05-26T00:00:00.000Z,Not Available,amandaaa,Not Available,CH,1,Not Available,Not Available
6a0742a152ab2e60e6ac7e51,#SBBKatastrophe,"Ich interpretiere die Leistung der SBB als „übertrieben teuer und schlecht“ 
(vergl. Unpünktlichkeit, Unzuverlässigkeit, mangelnde Sauberkeit, anmassend hoher Preis).
Wer glaubt, dass die SBB der DB irgendwie signifikant überlegen ist, liegt auf Länge falsch. #SBBKatastrophe ",1,2026-05-15T17:58:25.000Z,de,0,No,invitation,Organic,2026-05-15T00:00:00.000Z,Not Available,Andreas,Not Available,CH,2,Not Available,Not Available
6a05c9413da2e0a3ca71d13a,Seit 10 Jahren habe ich das GA und nun…,"Seit 10 Jahren habe ich das GA und nun habe ich ein 150CHF Gutschein erhalten. Der erste Gutschein seit 10 Jahren. Also 15CHF pro Jahr. Jeder 1/2 PLUS kriegt hunderte von Franken jährlich geschenkt aber nein, dem lieben GA Besitzer gibts nach 10 Jahren ein kleiner Gutschein für die Treue. Absolute Frechheit. Behaltet doch den s*** als sowas.  ",1,2026-05-14T15:08:17.000Z,de,1,No,invitation,Organic,2026-05-14T00:00:00.000Z,Not Available,Christian Roesch,https://user-images.trustpilot.com/6586f1a2fe7f2700115c4a77/73x73.png,MX,12,Not Available,Not Available
6a04c57570e9d4d0347e5ea9,sbb gibt keine Möglichkeit in Ruhe zu…,"sbb gibt keine Möglichkeit in Ruhe zu reisen da alle ihr HANDY in aller Lautstärke benutzen!!
wie weiter?
ein Volk von Egoisten!!!
traurig nervig",1,2026-05-13T20:39:49.000Z,de,1,No,invitation,Organic,2026-05-13T00:00:00.000Z,Not Available,Elsbeth Sommer,https://user-images.trustpilot.com/6a04bc77791905579b2b2a49/73x73.png,CH,1,Not Available,Not Available
6a049fc28d89e7682911c9d6,Grunsätzlich toll aber nervige Sitzplatzreservierung ,"Im Grunde ist die SBB ein fantastisches Unternehmen, das die Schweiz mit pünktlichen Zügen und einer vorzüglichen Bahninfrastruktur bereichert. Immer wieder staune ich, wie die SBB wie eine Schweizer Präzisionsuhr im Minutentakt riesige Pendlermengen um die Agglomerationen bewegt – ein riesiges, kompliziertes Uhrwerk mit Zahnrädern, die ineinandergreifen und aufeinander abgestimmt sind.

Allerdings nervt ein Phänomen immer mehr: die Sitzplatzreservierung. Wenn die Leute merken, dass ein Zug stark belegt ist, buchen sie vermehrt kurzfristig Sitzplätze. Diese Expressreservierungen werden nicht angezeigt. Ein Reisender bucht ein 1.-Klasse-Ticket, kontrolliert nochmals, ob sein Sitzplatz reserviert ist – nur um dann kurz darauf vertrieben zu werden. 1. Klasse gekauft, Stehplatz erhalten. Diese stehende Person könnte wiederum einen Sitzplatz kurzfristig reservieren, und die Reise nach Jerusalem geht los.

Für die SBB bedeutet das mehr Umsatz. Und weil niemand sicher sein kann, dass der Sitzplatz doch reserviert wurde (da die SBB dies nicht richtig anzeigen kann), müsste man gleich selbst reservieren. Sehr häufig gibt es Diskussionen, und alle nerven sich. Tolles System, oder?",4,2026-05-13T17:58:58.000Z,de,0,No,invitation,Organic,2026-05-13T00:00:00.000Z,Not Available,Michael Herger,Not Available,CH,3,Not Available,Not Available
6a03534bb2f3568fc808e6f5,"Ständige Verspätungen, dreckige oder mangelnde Sitze & überteuerte Preise","Wie kann es sein, dass die Züge ständig Verspätung haben? Einzelne Verzögerungen können natürlich vorkommen, aber innerhalb von nur zwei Tagen hatten mehrere meiner Züge Verspätungen von fünf Minuten oder mehr.

Bei den hohen Preisen des öffentlichen Verkehrs ist das wirklich enttäuschend. Dazu kommt, dass man oft keinen Sitzplatz findet und die Sitze teilweise verstaubt und verschmutzt sind.

Langsam schäme ich mich für die Schweizer Bundesbahnen. Es sollte dringend etwas unternommen werden: Entweder die Preise werden aufgrund der mangelhaften Qualität gesenkt oder die Qualität des Services wird deutlich verbessert.",1,2026-05-12T18:20:27.000Z,de,1,No,invitation,Organic,2026-05-12T00:00:00.000Z,Not Available,Kanita Shabani,Not Available,CH,2,Not Available,Not Available
69fdea2a7337a8034dfe3e04,Absurde Konditionen,Absurde Konditionen,1,2026-05-08T15:50:34.000Z,de,0,No,invitation,Organic,2026-05-08T00:00:00.000Z,Not Available,Filip Martinu,https://user-images.trustpilot.com/69fdea257919054a7e23a6b2/73x73.png,CH,1,Not Available,Not Available
69fc45c0248618ffdd301b0d,Sehr schlechter service,"Sehr schlechter service
Oft liegt müll rum 🤢
Schulklassen viel zu laut 😡
Leute die ohne kopfhörer musik hören und telefonieren 🤬
Toiletten die durch das ganze zugabteil stinken 🤮
Viele verspätungen 😡
Tickets und abos viel zu teuer 🤬
Dazu kommt 
Wenn tickets kontrolliert werden fragt man mich immer wieder wohin die reise geht 
Ich frage immer wieder 
Wofür ist das wichtig? 
Man sagt mir für die statistik 
Ich sage immer wieder 
Dazu möchte ich keine angeben machen 
Dann sagt man mir ab und zu 
Ich werde irgendwas als zielort angeben 
So schnell wird die statistik verfälscht 
Was soll das? 
Das ist ein absolutes no-go 
Wohin ich reise ist privatsache und geht niemand etwas an 
Das habe ich innerhalb von 4 monaten immer wieder erlebt (wiederholend)
",1,2026-05-07T09:56:48.000Z,de,2,No,invitation,Organic,2026-05-07T00:00:00.000Z,Not Available,Maria Locher,https://user-images.trustpilot.com/677cfd2185ddd76e002ae8c7/73x73.png,CH,8,Not Available,Not Available
69faa1f44ccc47e43c17943f,SBB? Nur wenns nicht anders geht!,"Allgemeine Bewertung. Ich rate in der schweiz nicht dazu die sbb zu benutzen, wenn eine andere Möglichkeit verfügbar ist. Grund: Das System ist kompliziert und nicht sehr kundenfreundlich. Man kann versehendlich viele Fehler machen für die dann Strafen fällig werden können. Dabei ist man von der Kulanz von Mitarbeitern abhängig und es gibt viele unfreundliche. Ich verhalte mich als Schweizerin in der Schweiz selbst so und fahre damit gut.",1,2026-05-06T04:05:40.000Z,de,1,No,invitation,Organic,2026-05-06T00:00:00.000Z,Not Available,Nina Taranto,Not Available,CH,11,Not Available,Not Available
69fa450416d8589cfe715ab8,Ungerechtfertigt gedemütigt vom Personal,"Gestern um ca. 18:30 Uhr gab es eine sehr unerfreuliche Begegnung bei einer Kontrolle im 1. Klasse-Zug (bei Duggingen).

Ich wurde richtig blöd angemacht, dass mein Ticket nicht gültig sei und ich mich umsetzen solle. Daraufhin habe ich der Frau gezeigt, dass ich die 1'576.- CHF bezahlt habe und es auch abgebucht wurde. Weiter habe ich ihr eine Mail gezeigt, worin steht, dass ich ab sofort mit der 1. Klasse fahren kann.

Sie hat sich am Schluss für ihr Vergreifen im Ton entschuldigt. Trotzdem bin ich sehr wütend über die Begegnung und das anfängliche Anschnauzen.

Sie hat auch eine Busse ausgestellt und gesagt, ich solle die nicht zahlen, sondern zum Schalter gehen und die Situation schildern.

Ich gehe natürlich nicht zum Schalter und bezahle selbstverständlich keine Busse. Ich habe alle Beweise, dass ich rechtmässig per sofort in der 1. Klasse fahren kann. Das Geld wurde abgebucht, es steht auch drauf, dass es gültig ist und es wurde mir per Msil bestätigt.

Die Busse muss umgehend zurückgezogen werden und der Fehler im System behoben werden, so dass mein U-Abo auch wirklich erfasst und gültig ist beim Scannen des QR-Codes. Noch so eine Begegnung verbitte ich mir.",1,2026-05-05T21:29:08.000Z,de,2,No,invitation,Organic,2026-05-04T00:00:00.000Z,Not Available,Yannick Hügli,https://user-images.trustpilot.com/6045706c8c276200196f8895/73x73.png,CH,4,Not Available,Not Available
69f97d98af7e79ab3d6e245f,Am 1 Mai von Luzern nach Bern ,"Am 1 Mai von Luzern nach Bern hin und zurück 92 CHF. Nächstes mal organisiere ich mir wieder einen Fahrer, dann sitze ich wenigstens in meinem eigenen Dreck und spare erst noch Geld.",1,2026-05-05T07:18:16.000Z,de,1,No,invitation,Organic,2026-05-01T00:00:00.000Z,Not Available,Sven Schlaepfer,https://user-images.trustpilot.com/66ebf2490f9f4a189979f0ea/73x73.png,CH,8,Not Available,Not Available
69e59c46d2e5419c84066bd6,Achtung Abofalle!,"Äusserst degeneriert. Das Konzept mit automatischer Verlängerung ist ein offener Scam 🤡 unbedingt kündigen schon bei Abschluss des Abos, wird einem halt nicht gesagt.. fragwürdig",1,2026-04-20T05:23:50.000Z,de,1,No,invitation,Organic,2026-04-16T00:00:00.000Z,Not Available,L,https://user-images.trustpilot.com/67fde6ab8f818642150fb8b8/73x73.png,CH,1,Not Available,Not Available
69e532c5353204e0f0b1d4b7,Unprofessionell ,"Seit langem wieder zwei mal Zug gefahren mit der SBB, leider ist beides mal auch ein Zug ausgefallen was bei einem Fahrtpreis von 80.- eine NoGO ist. 
Generell kann ich die Preisentwicklung nicht ganz nachvollziehen. ",2,2026-04-19T21:53:41.000Z,de,0,No,invitation,Organic,2026-04-09T00:00:00.000Z,Not Available,M. M,Not Available,CH,5,Not Available,Not Available
69e4c3a657f663b72194ee0e,Immerhin pünktlich,"Immerhin pünktlich, aber das wars auch schon. Zugrestaurant (an einem Sonntag) geschlossen, WC defekt, kein Zugchef weit und breit – Bald haben wir Zustände wie bei der DB ☝️",2,2026-04-19T13:59:34.000Z,de,0,No,invitation,Organic,2026-04-19T00:00:00.000Z,Not Available,Christian Erne,Not Available,CH,1,Not Available,Not Available
69e4b014798e8e3a7b79baac,Reise von Milano nach Zürich HB,"Reise von Milano nach Zürich HB
Zahle über 100.- mit Sitzreservierung. Schön und gut aber sie haben die letzten 4 Waggons einfach gesperrt und nun stehe ich 4h lang im vollen Zug. Dafür habe ich mein Geld ausgegeben.",1,2026-04-19T12:36:04.000Z,de,0,No,invitation,Organic,2026-04-19T00:00:00.000Z,Not Available,Yven Hochstrasser,https://user-images.trustpilot.com/69e4b00f9478c610cbe712a7/73x73.png,CH,1,Not Available,Not Available
69e2381a08710839253966e3,Für was zahl ich 300CHF im Monet,"Für was zahl ich 300CHF im Monet, wenn de Zug immer verspötig het. SBB die Skischueh.",1,2026-04-17T15:39:38.000Z,de,0,No,invitation,Organic,2026-04-17T00:00:00.000Z,Not Available,Tobias,https://user-images.trustpilot.com/69e238149472ec577bafd7ab/73x73.png,CH,1,Not Available,Not Available
69e1ce18beb7c8e1079f4ebe,Morgens um 07:30 im Zug nach Zürich…,"Morgens um 07:30 im Zug nach Zürich Flughafen. 1 Klasse. 
Es hat nicht einmal WC Papier auf der Toilette! Wo sind wir denn in der Schweiz gelandet?!!! 
Bezahlen:Ja!! 
Das ganze Leben lang arbeiten: ja 
Service: miserabel ",1,2026-04-17T08:07:20.000Z,de,0,No,invitation,Organic,2026-04-17T00:00:00.000Z,Not Available,Chantal Marie Sayarer-Willi,Not Available,CH,4,Not Available,Not Available
69e141a44ff19cb0a6c03d56,Schrecklicher Verein,Schrecklicher Verein ,1,2026-04-16T22:08:04.000Z,de,0,No,invitation,Organic,2026-04-16T00:00:00.000Z,Not Available,Jasmin Bucher,https://user-images.trustpilot.com/69e1418fc5d694447064bff4/73x73.png,CH,1,Not Available,Not Available
69e0db029ecbf84b188c9543,Unprofessioneller Umgangston im SBB-Zug Zürich–München,"Unangenehme Erfahrung mit einer Zugbegleiterin auf der Strecke Zürich–München

Ich möchte ein Feedback zu einer unangenehmen Erfahrung mit einer Zugbegleiterin auf der Strecke Zürich–München teilen.

Aufgrund der sehr hohen Auslastung des Zuges haben meine Frau und ich uns über mehrere Stunden im Bordrestaurant aufgehalten. Als meine Frau schließlich einen Sitzplatz gefunden hatte, war ich gerade dabei, mein Gepäck, das sich bei mir befand, entsprechend zu verstauen.

In diesem Moment wurde ich von der Zugbegleiterin in einer für mich unangemessenen und aus meiner Sicht diskriminierenden Weise darauf hingewiesen, dass ich doch bitte einen Sitzplatz reservieren solle, da dies angeblich Voraussetzung für die Nutzung dieses Zuges sei. Diese Aussage hat mich sehr überrascht, weshalb ich nachfragte, wie eine Sitzplatzreservation verpflichtend sein könne.

Leider entwickelte sich die Situation weiter negativ, da die Zugbegleiterin in einem Tonfall reagierte, den ich im Verhältnis zwischen Dienstleister und Kunde als unangebracht empfinde. Ich habe mich in dieser Situation weder respektvoll behandelt noch ernst genommen gefühlt.

Ich möchte betonen, dass ich grundsätzlich sehr positive Erfahrungen gemacht habe und den Service sehr schätze. Umso bedauerlicher ist dieses Erlebnis, das nicht dem Standard entspricht, den ich sonst gewohnt bin.

Ich hoffe, dass dieses Feedback dazu beiträgt, solche Situationen künftig kundenfreundlicher und respektvoller zu gestalten.",1,2026-04-16T14:50:10.000Z,de,0,No,invitation,Organic,2026-04-16T00:00:00.000Z,Not Available,Henry von Herzog,https://user-images.trustpilot.com/69e0dafe9472ec358aae1b36/73x73.png,CH,1,Not Available,Not Available
